[Log] ,Rust,"GnomeWeb",206.00,10.00,61,60.43,64.00,37658,16.61,16.00,18.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,58,58.03,64.00,37715,17.43,17.00,19.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,60.01,64.00,37716,16.68,16.00,17.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,58,57.01,64.00,37773,17.43,17.00,18.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,61,59.97,64.00,37774,16.66,16.00,18.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,58,56.73,64.00,37831,17.48,16.00,18.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.19,64.00,37832,16.82,16.00,18.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,57,57.08,64.00,37888,17.58,16.00,19.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.66,64.00,37889,16.77,16.00,18.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,58,57.84,64.00,37946,17.41,16.00,18.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.74,64.00,37947,16.68,16.00,17.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,58,57.19,64.00,38004,17.48,16.00,19.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.44,64.00,38005,16.82,16.00,18.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,57,57.06,64.00,38061,17.65,17.00,19.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.06,64.00,38062,16.87,16.00,18.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,57,56.94,64.00,38118,17.58,16.00,19.00,,34.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,60.13,64.00,38119,16.78,16.00,18.00,,34.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,58,57.59,64.00,38176,17.53,17.00,19.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.60,64.00,38177,16.72,16.00,18.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,58,56.85,64.00,38234,17.48,16.00,18.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.45,64.00,38235,16.73,16.00,17.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,57,56.59,64.00,38291,17.54,16.00,18.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.69,64.00,38292,16.70,16.00,17.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,58,57.41,64.00,38349,17.50,16.00,19.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.98,64.00,38350,16.80,16.00,17.00,,35.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,57,57.00,64.00,38406,17.61,16.00,19.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,58.91,64.00,38407,16.85,16.00,18.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,53,56.46,64.00,38459,18.91,17.00,66.00,,84.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,59,58.69,64.00,38460,16.98,16.00,18.00,,84.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.23,64.00,38460,16.92,16.00,18.00,,84.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,57,56.19,64.00,38516,17.81,17.00,19.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,59,59.03,64.00,38517,16.97,16.00,18.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,59,59.57,64.00,38517,16.95,16.00,18.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.26,64.00,38517,16.88,16.00,18.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,57,56.06,64.00,38573,17.82,17.00,19.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,59,59.30,64.00,38574,16.95,16.00,18.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,60,59.50,64.00,38574,16.93,16.00,18.00,,36.00 (performanceMetrics.js, line 132)
[Log] ,Rust,"GnomeWeb",206.00,10.00,57,55.97,64.00,38630,17.84,17.00,19.00,,36.00 (performanceMetrics.js, line 132)
